fram	aa	fram
Ásgarði	nkeþ-s	Ásgarður
-	-	-
handverkstæði	nheþ	handverkstæði
og	c	og
Foreldrahúsi	nheþ-s	foreldrahús
.	.	.
2004	ta	2004
var	sfg3eþ	vera
þriggja	tfvfe	þrír
milljón	tfvfe	milljón
kr.	as	kr.
styrkur	nken	styrkur
veittur	sþgken	veita
Rauða	lkeþvf	rauður
krossinum	nkeþg	kross
,	,	,
Hjálparstarfi	nheþ-s	Hjálparstarf
kirkjunnar	nveeg	kirkja
,	,	,
Hjálpræðishernum	nkeþgs	Hjálpræðisher
og	c	og
Mæðrastyrksnefnd	nveþ-s	Mæðrastyrksnefnd
.	.	.
2005	ta	2005
var	sfg3eþ	vera
fimm	tfvfe	fimm
milljón	tfvfe	milljón
kr.	as	kr.
styrkur	nken	styrkur
veittur	sþgken	veita
MS-	nhfþgs	MS félag
,	,	,
MND-	nhfþgs	MND félag
og	c	og
MG	as	MG
félögunum	nhfþg	félag
og	c	og
Framtíðarsjóði	nkeþ-s	framtíðarsjóður
Hjálparstarfs	nhee-s	Hjálparstarf
kirkjunnar	nveeg	kirkja
.	.	.
MS-	nhfngs	MS félag
,	,	,
MND-	nhfngs	MND félag
og	c	og
MG	as	MG
félögin	nhfng	félag
hlutu	sfg3fþ	hljóta
1	ta	1
milljón	nveo	milljón
hvert	fohen	hver
og	c	og
Framtíðarsjóður	nken-s	framtíðarsjóður
Hjálparstarfs	nhee-s	Hjálparstarf
kirkjunnar	nveeg	kirkja
hlaut	sfg3eþ	hljóta
2	ta	2
milljónir	nvfo	milljón
.	.	.
Saga	nven	saga
Góða	lkeevf	góður
hirðisins	nkeeg	hirðir
Árið	nheog	ár
1993	ta	1993
fór	sfg3eþ	fara
SORPA	nven-s	Sorpa
í	ao	í
samstarf	nheo	samstarf
við	ao	við
nokkur	fohfo	nokkur
líknarfélög	nhfo	líknarfélag
um	ao	um
endurnýtingu	nveo	endurnýting
húsgagna	nhfe	húsgögn
sem	ct	sem
annars	aa	annars
færu	svg3fþ	fara
í	ao	í
urðun	nveo	urðun
.	.	.
Þessi	fahfn	þessi
líknarfélög	nhfn	líknarfélag
eru	sfg3fn	vera
Hjálparstofnun	nven-s	Hjálparstofnun
kirkjunnar	nveeg	kirkja
,	,	,
Mæðrastyrksnefnd	nven-s	Mæðrastyrksnefnd
,	,	,
Hjálpræðisherinn	nkengs	Hjálpræðisher
og	c	og
Rauði	lkenvf	rauður
krossinn	nkeng	kross
.	.	.
SORPA	nven-s	Sorpa
sá	sfg3eþ	sjá
um	ao	um
að	cn	að
safna	sng	safna
hlutunum	nkfþg	hlutur
sem	ct	sem
bárust	sfm3fþ	bera
á	ao	á
endurvinnslustöðvarnar	nvfog	endurvinnslustöð
en	c	en
Rauði	lkenvf	rauður
krossinn	nkeng	kross
sá	sfg3eþ	sjá
um	ao	um
að	cn	að
afhenda	sng	afhenda
húsmuni	nkfo	húsmunir
til	ae	til
bágstaddra	lkfesf	bágstaddur
.	.	.
Rekstrarformið	nheng	rekstrarform
breyttist	sfm3eþ	breyta
árið	nheog	ár
1995	ta	1995
þegar	c	þegar
Rauði	lkenvf	rauður
krossinn	nkeng	kross
opnaði	sfg3eþ	opna
Nytjamarkaðinn	nkeogs	nytjamarkaður
að	aþ	að
Bolholti	nheþ-s	Bolholt
6	ta	6
.	.	.
Árið	nheog	ár
1997	ta	1997
tók	sfg3eþ	taka
SORPA	nven-s	Sorpa
alfarið	aa	alfarið
við	aþ	við
rekstri	nkeþ	rekstur
Nytjamarkaðarins	nkeegs	nytjamarkaður
og	c	og
árið	nheog	ár
1999	ta	1999
fékk	sfg3eþ	fá
markaðurinn	nkeng	markaður
nafnið	nheog	nafn
Góði	lkenvf	góður
hirðirinn	nkeng	hirðir
,	,	,
nytjamarkaður	nken	nytjamarkaður
SORPU	nvee-s	Sorpa
og	c	og
líknarfélaga	nhfe	líknarfélag
.	.	.
Er	sfg3en	vera
það	fphen	það
orðaleikur	nken	orðaleikur
um	ao	um
að	cn	að
hirða	sng	hirða
um	ao	um
hluti	nkfo	hlutur
,	,	,
fólk	nheo	fólk
og	c	og
náttúru	nveo	náttúra
.	.	.
Kaffihorn	nhen	kaffihorn
og	c	og
barnahorn	nhen	barnahorn
Það	fphen	það
er	sfg3en	vera
markmið	nhen	markmið
okkar	fp1fe	ég
að	c	að
fólki	nheþ	fólk
líði	svg3en	líða
vel	aa	vel
í	aþ	í
Góða	lkeþvf	góður
hirðinum	nkeþg	hirðir
.	.	.
Við	fp1fn	ég
erum	sfg1fn	vera
með	ao	með
heitt	lheosf	heitur
kaffi	nheo	kaffi
á	aþ	á
könnunni	nveþg	kanna
fyrir	ao	fyrir
viðskiptavini	nkfo	viðskiptavinur
og	c	og
sett	sþghen	setja
hefur	sfg3en	hafa
verið	ssg	vera
upp	aa	upp
sérstakt	lhensf	sérstakur
barnahorn	nhen	barnahorn
þar	aa	þar
sem	c	sem
hægt	lhensf	hægur
er	sfg3en	vera
að	cn	að
lita	sng	lita
og	c	og
leika	sng	leika
sér	fpkeþ	sig
á	aa	á
meðan	c	meðan
foreldrarnir	nkfng	foreldrar
versla	sfg3fn	versla
.	.	.
28.11.2002	ta	28.11.2002
Endurnýtt	lhfnsf	endurnýttur
húsgögn	nhfn	húsgagn
aðstoða	sfg3fn	aðstoða
fatlaða	lkfosf	fatlaður
við	ao	við
að	cn	að
takast	snm	taka
á	aa	á
við	ao	við
lífið	nheog	líf
Góði	lkenvf	góður
hirðirinn	nkeng	hirðir
,	,	,
Nytjamarkaður	nken-s	nytjamarkaður
SORPU	nvee-s	Sorpa
og	c	og
líknarfélaganna	nhfeg	líknarfélag
,	,	,
styrkir	sfg3en	styrkja
CP	as	CP
félagið	nheog	félag
og	c	og
Tourette	e	Tourette
samtökin	nhfog	samtök
um	ao	um
tæpa	lveosf	tæpur
milljón	nveo	milljón
króna	nvfe	króna
.	.	.
Fimmtudaginn	nkeog	fimmtudagur
28.	ta	28.
nóvember	nkeo	nóvember
afhentu	sfg3fþ	afhenda
Ögmundur	nken-s	Ögmundur
Einarsson	nken-s	Einarsson
,	,	,
framkvæmdastjóri	nken	framkvæmdastjóri
SORPU	nvee-s	Sorpa
,	,	,
og	c	og
Sólrún	nven-s	Sólrún
Trausta	nven-s	Trausta
Auðunsdóttir	nven-s	Auðunsdóttir
verslunarstjóri	nken	verslunarstjóri
Góða	lkeevf	góður
hirðisins	nkeeg	hirðir
,	,	,
CP	as	CP
félaginu	nheþg	félag
á	aþ	á
Íslandi	nheþ-s	Ísland
og	c	og
Tourette	e	Tourette
samtökunum	nhfþg	samtök
á	aþ	á
Íslandi	nheþ-s	Ísland
,	,	,
hvoru	foheþ	hvor
fyrir	ao	fyrir
sig	fpheo	sig
,	,	,
450.000	ta	450.000
króna	nvfe	króna
styrk	nkeo	styrkur
frá	aþ	frá
Góða	lkeþvf	góður
hirðinum	nkeþg	hirðir
,	,	,
sem	ct	sem
rekinn	sþgken	reka
er	sfg3en	vera
af	aþ	af
SORPU	nveþ-s	Sorpa
í	aþ	í
samvinnu	nveþ	samvinna
við	ao	við
líknarfélög	nhfo	líknarfélag
.	.	.
Þetta	fahen	þessi
er	sfg3en	vera
fjórða	lhenvf	fjórði
árið	nheng	ár
sem	c	sem
árangur	nken	árangur
af	aþ	af
samstarfinu	nheþg	samstarf
skilar	sfg3en	skila
styrk	nkeþ	styrkur
til	ae	til
líknarstarfs	nhee	líknarstarf
.	.	.
CP	as	CP
félagið	nheng	félag
(	(	(
celebral	e	celebral
palsy	e	palsy
)	)	)
og	c	og
Tourette	e	Tourette
samtökin	nhfng	samtök
eiga	sng	eiga
það	fpheo	það
sameiginlegt	lheosf	sameiginlegur
að	cn	að
vera	sng	vera
stórlega	aa	stórlega
vankynnt	lhfnsf	vankynntur
á	aþ	á
Íslandi	nheþ-s	Ísland
og	c	og
njóta	sng	njóta
lítilla	lkfesf	lítill
opinberra	lkfesf	opinber
styrkja	nkfe	styrkur
.	.	.
Fyrir	ao	fyrir
hönd	nveo	hönd
CP	as	CP
félagsins	nheeg	félag
veitti	sfg3eþ	veita
Ómar	nken-s	Ómar
Örn	nken-s	Örn
Jónsson	nken-s	Jónsson
,	,	,
formaður	nken	formaður
ásamt	aþ	ásamt
Degi	nkeþ-s	Dagur
Steini	nkeþ-s	Steinn
syni	nkeþ	sonur
sínum	fekeþ	sinn
,	,	,
styrknum	nkeþg	styrkur
móttöku	nveo	móttaka
.	.	.
Fyrir	ao	fyrir
hönd	nveo	hönd
Tourette	e	Tourette
samtakanna	nhfeg	samtök
veitti	sfg3eþ	veita
Sigrún	nven-s	Sigrún
Gunnarsdóttir	nven-s	Gunnarsdóttir
,	,	,
formaður	nken	formaður
,	,	,
styrknum	nkeþg	styrkur
móttöku	nveo	móttaka
ásamt	aþ	ásamt
10	ta	10
ára	nhfe	ár
syni	nkeþ	sonur
sínum	fekeþ	sinn
,	,	,
Lárusi	nkeþ-s	Lárus
Kristjáni	nkeþ-s	Kristján
Johnsen	nkeþ-s	Johnsen
,	,	,
sem	ct	sem
er	sfg3en	vera
með	ao	með
Tourette	e	Tourette
.	.	.
Bæði	fohfn	báðir
félögin	nhfng	félag
munu	sfg3fn	munu
nýta	sng	nýta
styrkinn	nkeog	styrkur
til	ae	til
að	cn	að
efla	sng	efla
þekkingu	nveo	þekking
,	,	,
umræðu	nveo	umræða
og	c	og
skilning	nkeo	skilningur
á	aþ	á
starfsemi	nveþ	starfsemi
sinni	feveþ	sinn
.	.	.
Með	aþ	með
þeim	fphfþ	það
á	aþ	á
myndinni	nveþg	mynd
er	sfg3en	vera
Hjörtur	nken-s	Hjörtur
Már	nken-s	Már
Ingvarsson	nken-s	Ingvarsson
.	.	.
Fötlun	nven	fötlun
af	aþ	af
þessu	faheþ	þessi
tagi	nheþ	tag
hefur	sfg3en	hafa
varanleg	lhfosf	varanlegur
áhrif	nhfo	áhrif
á	ao	á
líf	nheo	líf
einstaklinganna	nkfeg	einstaklingur
og	c	og
fjölskyldur	nvfo	fjölskylda
þeirra	fpkfe	hann
.	.	.
Markmið	nhen	markmið
félaganna	nhfeg	félag
er	sfg3en	vera
að	cn	að
styðja	sng	styðja
við	ao	við
bakið	nheog	bak
á	aþ	á
einstaklingum	nkfþ	einstaklingur
sem	ct	sem
eiga	sfg3fn	eiga
við	ao	við
fötlun	nveo	fötlun
vegna	ae	vegna
þessara	fakfe	þessi
sjúkdóma	nkfe	sjúkdómur
að	cn	að
stríða	sng	stríða
og	c	og
aðstandendum	nkfþ	aðstandandi
þeirra	fpkfe	hann
,	,	,
gæta	sng	gæta
hagsmuna	nkfe	hagsmunir
þeirra	fpkfe	hann
innan	aa	innan
sem	c	sem
utan	ae	utan
sjúkrahúsa	nhfe	sjúkrahús
og	c	og
fræða	sng	fræða
almenning	nkeo	almenningur
um	ao	um
sjúkdómana	nkfog	sjúkdómur
.	.	.
Allt	fohen	allur
starf	nhen	starf
sem	ct	sem
unnið	sþghen	vinna
er	sfg3en	vera
á	aþ	á
vegum	nkfþ	vegur
félaganna	nhfeg	félag
er	sfg3en	vera
unnið	sþghen	vinna
í	aþ	í
sjálfboðavinnu	nveþ	sjálfboðavinna
.	.	.
Félagsgjöld	nhfn	félagsgjald
,	,	,
sala	nven	sala
korta	nhfe	kort
og	c	og
muna	nkfe	munur
ásamt	aþ	ásamt
styrkjum	nkfþ	styrkur
standa	sfg3fn	standa
straum	nkeo	straumur
af	aþ	af
daglegum	lkeþsf	daglegur
rekstri	nkeþ	rekstur
félagsins	nheeg	félag
.	.	.
CP	as	CP
félagið	nheng	félag
(	(	(
celebral	e	celebral
palsy	e	palsy
)	)	)
er	sfg3en	vera
stuðningsfélag	nhen	stuðningsfélag
þeirra	fakfe	sá
sem	ct	sem
eiga	sfg3fn	eiga
við	ao	við
hreyfifötlun	nveo	hreyfifötlun
að	cn	að
stríða	sng	stríða
.	.	.
Hugtakið	nheng	hugtak
CP	as	CP
er	sfg3en	vera
regnhlífarhugtak	nhen	regnhlífarhugtak
notað	sþghen	nota
yfir	ao	yfir
hreyfihamlanir	nvfo	hreyfihömlun
ýmis	fokee	ýmis
konar	nkee	konar
sem	ct	sem
eiga	sfg3fn	eiga
rætur	nvfo	rót
að	cn	að
rekja	sng	rekja
til	ae	til
heilaskemmda	nvfe	heilaskemmd
.	.	.
CP	as	CP
er	sfg3en	vera
margskonar	lvenof	margskonar
fötlun	nven	fötlun
sem	ct	sem
spannar	sfg3en	spanna
allt	foheo	allur
frá	aþ	frá
vægri	lveþsf	vægur
hömlun	nveþ	hömlun
sem	ct	sem
háir	sfg3en	há
einstaklingi	nkeþ	einstaklingur
ekki	aa	ekki
í	aþ	í
daglegu	lheþsf	daglegur
lífi	nheþ	líf
,	,	,
til	ae	til
alvarlegrar	lveesf	alvarlegur
hreyfifötlunar	nvee	hreyfifötlun
sem	ct	sem
einnig	aa	einnig
getur	sfg3en	geta
fylgt	ssg	fylgja
önnur	foven	annar
skerðing	nven	skerðing
s.s.	as	s.s.
þroskahömlun	nven	þroskahömlun
eða	c	eða
önnur	foven	annar
fylgifötlun	nven	fylgifötlun
.	.	.
Meðal	ae	meðal
meginmarkmiða	nhfe	meginmarkmið
CP	as	CP
félagsins	nheeg	félag
er	sfg3en	vera
að	cn	að
stuðla	sng	stuðla
að	aþ	að
fræðslu	nveþ	fræðsla
um	ao	um
CP	as	CP
og	c	og
skapa	sng	skapa
vettvang	nkeo	vettvangur
fyrir	ao	fyrir
skoðanaskipti	nhfo	skoðanaskipti
fatlaðra	lkfesf	fatlaður
,	,	,
aðstandenda	nkfe	aðstandandi
og	c	og
fagaðila	nkfe	fagaðili
.	.	.
Tourette	e	Tourette
samtökin	nhfng	samtök
eru	sfg3fn	vera
landssamtök	nhfn	landssamtök
einstaklinga	nkfe	einstaklingur
með	ao	með
Tourette	e	Tourette
heilkenni	nheo	heilkenni
og	c	og
fjölskyldna	nvfe	fjölskylda
þeirra	fpkfe	hann
.	.	.
Meginmarkmið	nhen	meginmarkmið
samtakanna	nhfeg	samtök
er	sfg3en	vera
að	cn	að
standa	sng	standa
vörð	nkeo	vörður
um	ao	um
hagsmuni	nkfo	hagsmunir
Tourette	e	Tourette
einstaklinga	nkfe	einstaklingur
og	c	og
stuðla	sng	stuðla
að	aþ	að
upplýsingamiðlun	nveþ	upplýsingamiðlun
,	,	,
þar	aa	þar
sem	c	sem
aukinn	lkensf	aukinn
almennur	lkensf	almennur
fróðleikur	nken	fróðleikur
um	ao	um
Tourette	e	Tourette
og	c	og
skilningur	nken	skilningur
á	aþ	á
sjúkdómnum	nkeþg	sjúkdómur
er	sfg3en	vera
ákaflega	aa	ákaflega
mikilvægur	lkensf	mikilvægur
fyrir	ao	fyrir
fólk	nheo	fólk
með	ao	með
þennan	fakeo	þessi
sjúkdóm	nkeo	sjúkdómur
.	.	.
Góði	lkenvf	góður
hirðirinn	nkeng	hirðir
er	sfg3en	vera
rekinn	sþgken	reka
af	aþ	af
SORPU	nveþ-s	Sorpa
í	aþ	í
samvinnu	nveþ	samvinna
við	ao	við
líknarfélög	nhfo	líknarfélag
.	.	.
Endurvinnslustöðvar	nvfn	endurvinnslustöð
SORPU	nvee-s	Sorpa
sjá	sfg3fn	sjá
um	ao	um
að	cn	að
safna	sng	safna
húsbúnaði	nkeþ	húsbúnaður
sem	ct	sem
er	sfg3en	vera
seldur	sþgken	selja
í	aa	í
gegnum	ao	gegnum
Góða	lkeovf	góður
hirðinn	nkeog	hirðir
,	,	,
en	c	en
ágóðinn	nkeng	ágóði
af	aþ	af
sölunni	nveþg	sala
fer	sfg3en	fara
allur	foken	allur
til	ae	til
líknarmála	nhfe	líknarmál
.	.	.
Með	aþ	með
þessu	faheþ	þessi
fá	sfg3fn	fá
munir	nkfn	munur
sem	ct	sem
hafa	sfg3fn	hafa
óskert	lheosf	óskertur
notagildi	nheo	notagildi
,	,	,
nýtt	lheosf	nýr
hlutverk	nheo	hlutverk
.	.	.
Jafnframt	aa	jafnframt
njóta	sfg3fn	njóta
líknarfélögin	nhfng	líknarfélag
og	c	og
skjólstæðingar	nkfn	skjólstæðingur
þeirra	fphfe	það
góðs	lheesf	góður
af	aþ	af
ágóðanum	nkeþg	ágóði
og	c	og
fá	sng	fá
einnig	aa	einnig
sérafslátt	nkeo	sérafsláttur
í	aþ	í
versluninni	nveþg	verslun
.	.	.
Allar	fovfn	allur
vindhraðatölur	nvfn	vindhraðatala
á	aþ	á
þessum	favfþ	þessi
síðum	nvfþ	síða
eru	sfg3fn	vera
í	aþ	í
metrum	nkfþ	metri
á	aþ	á
sekúndu	nveþ	sekúnda
(	(	(
m	as	m
/	/	/
s	as	s
)	)	)
.	.	.
Nánari	lvfovm	náinn
upplýsingar	nvfo	upplýsing
um	ao	um
veður	nheo	veður
er	sfg3en	vera
að	cn	að
finna	sng	finna
hjá	aþ	hjá
Veðurstofunni	nveþgs	Veðurstofa
.	.	.
Upplýsingar	nvfn	upplýsing
um	ao	um
færð	nveo	færð
eru	sfg3fn	vera
skráðar	sþgvfn	skrá
kl.	as	kl.
8:00	ta	8:00
-	-	-
16:00	ta	16:00
á	aþ	á
tímabilinu	nheþg	tímabil
1.	ta	1.
maí	nkeo	maí
til	ae	til
31.	ta	31.
október	nkee	október
en	c	en
kl.	as	kl.
7:00	ta	7:00
til	aa	til
22:00	ta	22:00
frá	aþ	frá
1.	ta	1.
nóvember	nkeþ	nóvember
til	ae	til
30.	ta	30.
apríl	nkee	apríl
,	,	,
og	c	og
birtast	sfm3fn	birta
hér	aa	hér
nánast	aae	náið
um	ao	um
leið	nveo	leið
.	.	.
Utan	ae	utan
þessa	fakee	þessi
tíma	nkee	tími
breytast	sfm3fn	breyta
þessar	favfn	þessi
upplýsingar	nvfn	upplýsing
ekki	aa	ekki
og	c	og
nokkru	foheþ	nokkur
eftir	ao	eftir
miðnætti	nheo	miðnætti
eru	sfg3fn	vera
þær	fpvfn	hún
hreinsaðar	sþgvfn	hreinsa
út	aa	út
.	.	.
Veðurupplýsingarnar	nvfng	veðurupplýsing
koma	sfg3fn	koma
hins	fakee	hinn
vegar	nkee	vegur
frá	aþ	frá
sjálfvirkum	lvfþsf	sjálfvirkur
veðurstöðvum	nvfþ	veðurstöð
og	c	og
uppfærast	sfm3fn	uppfæra
þær	fpvfn	hún
því	aa	því
allan	fokeo	allur
sólarhringinn	nkeog	sólarhringur
.	.	.
[	[	[
Færð	nven	færð
um	ao	um
land	nheo	land
allt	foheo	allur
|	|	|
Suðurland	nhen-s	Suðurland
|	|	|
Suðvesturland	nhen-s	Suðvesturland
|	|	|
Vesturland	nhen-s	Vesturland
|	|	|
Vestfirðir	nkfn-s	Vestfirðir
|	|	|
Norðurland	nhen-s	Norðurland
|	|	|
Norðurland	nhen-s	Norðurland
eystra	lhenvm	eystri
og	c	og
Austfirðir	nkfn-s	Austfirðir
|	|	|
Miðausturland	nhen-s	Miðausturland
|	|	|
Suðausturland	nhen-s	Suðausturland
|	|	|
Veður	nhen	veður
um	ao	um
land	nheo	land
allt	foheo	allur
]	]	]
Vegagerðin	nvengs	Vegagerð
ábyrgist	sfm3en	ábyrgjast
ekki	aa	ekki
að	c	að
þau	fahfn	sá
gögn	nhfn	gagn
,	,	,
sem	ct	sem
hér	aa	hér
má	sfg3en	mega
finna	sng	finna
,	,	,
séu	svg3fn	vera
ætíð	aa	ætíð
aðgengileg	lhfnsf	aðgengilegur
og	c	og
uppfærð	lhfnsf	uppfærður
.	.	.
Vegagerðin	nvengs	Vegagerð
er	sfg3en	vera
ekki	aa	ekki
ábyrg	lvensf	ábyrgur
fyrir	aþ	fyrir
skaða	nkeþ	skaði
sem	ct	sem
hljótast	snm	hljóta
kann	sfg3en	kunna
af	aþ	af
völdum	nhfþ	vald
skorts	nkee	skortur
á	aþ	á
upplýsingum	nvfþ	upplýsing
eða	c	eða
rangra	lvfesf	rangur
upplýsinga	nvfe	upplýsing
á	aþ	á
vefþjóni	nkeþ	vefþjónn
hennar	fpvee	hún
.	.	.
Fá	sng	fá
má	sfg3en	mega
kort	nheo	kort
yfir	ao	yfir
færð	nveo	færð
í	aþ	í
einstökum	lkfþsf	einstakur
landshlutum	nkfþ	landshluti
með	aþ	með
því	fpheþ	það
að	cn	að
smella	sng	smella
á	ao	á
viðeigandi	lkeoof	viðeigandi
stað	nkeo	staður
á	aþ	á
Íslandskortinu	nheþgs	Íslandskort
hér	aa	hér
fyrir	aa	fyrir
ofan	aa	ofan
eða	c	eða
kort	nheo	kort
af	aþ	af
öllu	foheþ	allur
landinu	nheþg	land
með	aþ	með
því	fpheþ	það
að	cn	að
smella	sng	smella
á	ao	á
mitt	lheosf	miður
kortið	nheog	kort
.	.	.
Á	aþ	á
kortunum	nhfþg	kort
eru	sfg3fn	vera
lauslegar	lvfnsf	lauslegur
skýringar	nvfn	skýring
en	c	en
nákvæmari	lvfnvm	nákvæmur
skýringar	nvfn	skýring
eru	sfg3fn	vera
hér	aa	hér
.	.	.
Ef	c	ef
gömul	lvensf	gamall
dagsetning	nven	dagsetning
er	sfg3en	vera
á	aþ	á
einhverju	foheþ	einhver
korti	nheþ	kort
er	sfg3en	vera
líklegasta	lvenve	líklegur
ástæðan	nveng	ástæða
sú	faven	sá
að	c	að
gamalt	lhensf	gamall
kort	nhen	kort
frá	aþ	frá
því	fpheþ	það
kort	nhfn	kort
voru	sfg3fþ	vera
síðast	aae	síðar
skoðuð	sþghfn	skoða
liggi	svg3en	liggja
á	aþ	á
tölvu	nveþ	tölva
notanda	nkee	notandi
eða	c	eða
einhverri	foveþ	einhver
tölvu	nveþ	tölva
sem	ct	sem
hún	fpven	hún
hefur	sfg3en	hafa
samskipti	nhfo	samskipti
við	aa	við
.	.	.
Í	aþ	í
því	faheþ	sá
tilviki	nheþ	tilvik
er	sfg3en	vera
hægt	lhensf	hægur
að	cn	að
sækja	sng	sækja
nýjasta	lheove	nýr
kort	nheo	kort
með	aþ	með
því	fpheþ	það
að	cn	að
smella	sng	smella
á	ao	á
hnappinn	nkeog	hnappur
Reload	e	Reload
(	(	(
Netscape	e	Netscape
)	)	)
eða	c	eða
Refresh	e	Refresh
(	(	(
Internet	e	Internet
Explorer	e	Explorer
)	)	)
.	.	.
Þegar	c	þegar
það	fphen	það
er	sfg3en	vera
gert	sþghen	gera
getur	sfg3en	geta
stundum	aa	stundum
verið	ssg	vera
nauðsynlegt	lhensf	nauðsynlegur
að	cn	að
halda	sng	halda
Shift-hnappinum	nkeþgs	Shift-hnappur
(	(	(
Netscape	e	Netscape
)	)	)
eða	c	eða
Ctrl-hnappinum	nkeþgs	Ctrlhnappur
(	(	(
Internet	e	Internet
Explorer	e	Explorer
)	)	)
á	aþ	á
lyklaborðinu	nheþg	lyklaborð
niðri	aa	niðri
þegar	c	þegar
smellt	sþghen	smella
er	sfg3en	vera
á	ao	á
Reload	e	Reload
/	/	/
Refresh	e	Refresh
.	.	.
Upplýsingar	nvfn	upplýsing
frá	aþ	frá
sjálfvirkum	lvfþsf	sjálfvirkur
veðurstöðvum	nvfþ	veðurstöð
Skýringar	nvfn	skýring
:	:	:
Vindhraði	nken	vindhraði
er	sfg3en	vera
gefinn	sþgken	gefa
í	aþ	í
metrum	nkfþ	metri
á	aþ	á
sekúndu	nveþ	sekúnda
(	(	(
m	as	m
/	/	/
s	as	s
)	)	)
og	c	og
eru	sfg3fn	vera
tvær	tfvfn	tveir
tölur	nvfn	tala
gefnar	sþgvfn	gefa
.	.	.
Sú	faven	sá
fyrri	lvenvm	fyrri
er	sfg3en	vera
10	ta	10
mínútna	nvfe	mínúta
meðalvindhraði	nken	meðalvindhraði
en	c	en
talan	nveng	tala
í	aþ	í
sviga	nkeþ	svigi
er	sfg3en	vera
mesta	lvenve	mikill
vindhviða	nven	vindhviða
innan	ae	innan
þess	fahee	sá
tímabils	nhee	tímabil
.	.	.
Fyrir	ao	fyrir
umferð	nveo	umferð
eru	sfg3fn	vera
gefnar	sþgvfn	gefa
tvær	tfvfn	tveir
tölur	nvfn	tala
,	,	,
fyrri	lvenvm	fyrri
talan	nveng	tala
er	sfg3en	vera
umferð	nven	umferð
síðustu	lvfove	síðari
10	ta	10
mínútur	nvfo	mínúta
en	c	en
seinni	lvenvm	seinn
talan	nveng	tala
er	sfg3en	vera
umferð	nven	umferð
frá	aþ	frá
miðnætti	nheþ	miðnætti
.	.	.
Ef	c	ef
smellt	sþghen	smella
er	sfg3en	vera
á	ao	á
nafn	nheo	nafn
veðurstöðvar	nvee	veðurstöð
birtist	sfm3en	birta
línurit	nhen	línurit
sem	ct	sem
sýnir	sfg3en	sýna
veðrið	nheog	veður
síðustu	lvfove	síðari
48	ta	48
klst.	as	klst.
Þessi	fahfn	þessi
gögn	nhfn	gagn
eru	sfg3fn	vera
öll	fohfn	allur
frá	aþ	frá
sjálfvirkum	lvfþsf	sjálfvirkur
veðurstöðvum	nvfþ	veðurstöð
og	c	og
eru	sfg3fn	vera
villuleituð	sþghfn	villuleita
af	aþ	af
tölvu	nveþ	tölva
.	.	.
Ekki	aa	ekki
er	sfg3en	vera
þó	aa	þó
hægt	lhensf	hægur
að	cn	að
útiloka	sng	útiloka
einhverjar	fovfo	einhver
villur	nvfo	villa
.	.	.
Með	aþ	með
sumarþjónustu	nveþ	sumarþjónusta
er	sfg3en	vera
átt	sþghen	eiga
við	ao	við
allar	fovfo	allur
þær	favfo	sá
aðgerðir	nvfo	aðgerð
og	c	og
þá	faveo	sá
viðgerðarvinnu	nveo	viðgerðarvinna
á	aþ	á
vegamannvirkjum	nhfþ	vegamannvirki
og	c	og
vegsvæðum	nhfþ	vegsvæði
sem	ct	sem
gera	sng	gera
þarf	sfg3en	þurfa
a.m.k.	as	a.m.k.
einu	tfheþ	einn
sinni	nheþ	sinn
á	aþ	á
ári	nheþ	ár
til	ae	til
að	cn	að
viðhalda	sng	viðhalda
því	faheþ	sá
ástandi	nheþ	ástand
sem	ct	sem
fyrir	aa	fyrir
er	sfg3en	vera
og	c	og
ætla	sng	ætla
má	sfg3en	mega
að	c	að
þurfi	svg3en	þurfa
að	cn	að
vera	sng	vera
til	ae	til
að	cn	að
uppfylla	sng	uppfylla
þau	fahfo	sá
markmið	nhfo	markmið
sem	ct	sem
sett	sþghfn	setja
eru	sfg3fn	vera
varðandi	slg	varða
greiða	lveosf	greiður
umferð	nveo	umferð
og	c	og
almennt	lheosf	almennur
umferðaröryggi	nheo	umferðaröryggi
.	.	.
Vegakerfinu	nheþg	vegakerfi
er	sfg3en	vera
skipt	sþghen	skipta
í	ao	í
4	ta	4
sumarþjónustuflokka	nkfo	sumarþjónustuflokkur
og	c	og
miðast	sfm3en	miða
sumarþjónusta	nven	sumarþjónusta
við	ao	við
þann	fakeo	sá
þjónustuflokk	nkeo	þjónustuflokkur
sem	ct	sem
viðkomandi	lkenof	viðkomandi
vegur	nken	vegur
er	sfg3en	vera
í	aa	í
.	.	.
Flokkunin	nveng	flokkun
byggist	sfm3en	byggja
að	aþ	að
mestu	lheþse	mikill
á	aþ	á
svokallaðri	lveþsf	svokallaður
sumardagsumferð	nveþ	sumardagsumferð
(	(	(
SDU	as	SDU
þ.e.	as	þ.e.
meðalfjölda	nkeþ	meðalfjöldi
bíla	nkfe	bíll
á	ao	á
dag	nkeo	dagur
á	aþ	á
tímabilinu	nheþg	tímabil
maí	nkeþ	maí
-	-	-
ágúst	nkee	ágúst
)	)	)
en	c	en
einnig	aa	einnig
á	aþ	á
öðrum	fokfþ	annar
þáttum	nkfþ	þáttur
svo	aa	svo
sem	c	sem
vegflokki	nkeþ	vegflokkur
,	,	,
vegtegund	nveþ	vegtegund
og	c	og
nálægð	nveþ	nálægð
við	ao	við
hringveginn	nkeog	hringvegur
og	c	og
